user_id,exer_id,score,knowledge_code
111,17,0,"[2, 5, 7]"
433,6,1,[7]
195,18,0,"[2, 5, 6, 7]"
355,18,0,"[2, 5, 6, 7]"
531,19,0,"[1, 2, 3, 5, 7]"
204,18,1,"[2, 5, 6, 7]"
166,18,0,"[2, 5, 6, 7]"
9,10,0,"[2, 5, 7, 8]"
291,8,0,[7]
11,16,1,"[2, 7]"
339,7,0,"[1, 2, 7]"
196,20,1,"[2, 3, 5, 7]"
470,16,1,"[2, 7]"
460,18,0,"[2, 5, 6, 7]"
146,4,1,"[2, 3, 5, 7]"
242,20,0,"[2, 3, 5, 7]"
434,17,1,"[2, 5, 7]"
264,14,0,"[2, 7]"
358,12,1,"[7, 8]"
271,17,0,"[2, 5, 7]"
228,18,1,"[2, 5, 6, 7]"
67,8,0,[7]
82,18,1,"[2, 5, 6, 7]"
150,19,1,"[1, 2, 3, 5, 7]"
312,2,0,"[4, 7]"
16,12,1,"[7, 8]"
29,17,0,"[2, 5, 7]"
100,8,1,[7]
189,4,1,"[2, 3, 5, 7]"
440,1,1,"[4, 6, 7]"
382,7,0,"[1, 2, 7]"
190,10,1,"[2, 5, 7, 8]"
436,6,0,[7]
392,6,1,[7]
210,16,1,"[2, 7]"
215,4,0,"[2, 3, 5, 7]"
47,3,0,"[4, 7]"
521,20,0,"[2, 3, 5, 7]"
274,18,0,"[2, 5, 6, 7]"
334,6,0,[7]
389,16,1,"[2, 7]"
409,20,0,"[2, 3, 5, 7]"
413,11,1,"[2, 5, 7]"
191,17,1,"[2, 5, 7]"
289,7,0,"[1, 2, 7]"
141,20,0,"[2, 3, 5, 7]"
143,11,0,"[2, 5, 7]"
310,10,0,"[2, 5, 7, 8]"
361,18,0,"[2, 5, 6, 7]"
422,10,0,"[2, 5, 7, 8]"
446,8,1,[7]
416,9,1,[2]
57,20,1,"[2, 3, 5, 7]"
449,6,1,[7]
43,14,1,"[2, 7]"
284,19,1,"[1, 2, 3, 5, 7]"
380,10,0,"[2, 5, 7, 8]"
484,12,1,"[7, 8]"
47,10,0,"[2, 5, 7, 8]"
492,14,1,"[2, 7]"
24,19,0,"[1, 2, 3, 5, 7]"
325,13,1,"[2, 4, 5, 7]"
11,20,0,"[2, 3, 5, 7]"
46,7,0,"[1, 2, 7]"
327,8,1,[7]
20,14,0,"[2, 7]"
90,5,1,"[2, 4, 7, 8]"
244,13,0,"[2, 4, 5, 7]"
103,1,0,"[4, 6, 7]"
504,13,0,"[2, 4, 5, 7]"
74,10,1,"[2, 5, 7, 8]"
12,18,1,"[2, 5, 6, 7]"
161,1,1,"[4, 6, 7]"
372,12,1,"[7, 8]"
329,15,1,"[1, 7]"
311,13,0,"[2, 4, 5, 7]"
107,5,0,"[2, 4, 7, 8]"
414,17,0,"[2, 5, 7]"
29,16,1,"[2, 7]"
456,11,1,"[2, 5, 7]"
323,9,1,[2]
485,2,1,"[4, 7]"
332,20,0,"[2, 3, 5, 7]"
11,11,0,"[2, 5, 7]"
296,10,0,"[2, 5, 7, 8]"
114,4,0,"[2, 3, 5, 7]"
417,8,0,[7]
93,14,1,"[2, 7]"
330,8,1,[7]
353,1,0,"[4, 6, 7]"
446,9,0,[2]
155,3,1,"[4, 7]"
313,16,1,"[2, 7]"
61,13,0,"[2, 4, 5, 7]"
330,15,0,"[1, 7]"
135,11,0,"[2, 5, 7]"
529,19,0,"[1, 2, 3, 5, 7]"
491,16,0,"[2, 7]"
311,18,0,"[2, 5, 6, 7]"
331,2,1,"[4, 7]"
315,15,1,"[1, 7]"
349,8,1,[7]
312,1,0,"[4, 6, 7]"
266,5,1,"[2, 4, 7, 8]"
404,14,1,"[2, 7]"
436,13,0,"[2, 4, 5, 7]"
119,11,1,"[2, 5, 7]"
250,2,0,"[4, 7]"
8,11,0,"[2, 5, 7]"
134,1,0,"[4, 6, 7]"
283,9,1,[2]
512,8,0,[7]
250,19,0,"[1, 2, 3, 5, 7]"
40,1,0,"[4, 6, 7]"
530,15,1,"[1, 7]"
534,17,0,"[2, 5, 7]"
354,16,1,"[2, 7]"
211,18,0,"[2, 5, 6, 7]"
363,4,1,"[2, 3, 5, 7]"
236,14,0,"[2, 7]"
393,16,1,"[2, 7]"
458,9,1,[2]
307,19,0,"[1, 2, 3, 5, 7]"
205,20,0,"[2, 3, 5, 7]"
368,7,1,"[1, 2, 7]"
345,6,0,[7]
91,14,1,"[2, 7]"
286,8,1,[7]
248,18,0,"[2, 5, 6, 7]"
293,12,1,"[7, 8]"
126,1,1,"[4, 6, 7]"
7,16,0,"[2, 7]"
362,18,0,"[2, 5, 6, 7]"
355,10,0,"[2, 5, 7, 8]"
41,4,0,"[2, 3, 5, 7]"
258,16,0,"[2, 7]"
32,20,1,"[2, 3, 5, 7]"
416,17,1,"[2, 5, 7]"
338,11,0,"[2, 5, 7]"
337,1,0,"[4, 6, 7]"
382,13,0,"[2, 4, 5, 7]"
111,1,0,"[4, 6, 7]"
41,7,0,"[1, 2, 7]"
147,15,1,"[1, 7]"
81,8,1,[7]
305,7,1,"[1, 2, 7]"
172,6,1,[7]
474,6,1,[7]
31,8,1,[7]
456,18,0,"[2, 5, 6, 7]"
404,6,1,[7]
201,17,1,"[2, 5, 7]"
344,20,1,"[2, 3, 5, 7]"
207,13,1,"[2, 4, 5, 7]"
252,9,0,[2]
442,3,0,"[4, 7]"
417,3,0,"[4, 7]"
81,12,1,"[7, 8]"
516,11,0,"[2, 5, 7]"
91,19,1,"[1, 2, 3, 5, 7]"
460,1,1,"[4, 6, 7]"
281,18,1,"[2, 5, 6, 7]"
303,17,0,"[2, 5, 7]"
35,19,1,"[1, 2, 3, 5, 7]"
299,13,0,"[2, 4, 5, 7]"
41,15,0,"[1, 7]"
25,14,1,"[2, 7]"
89,5,1,"[2, 4, 7, 8]"
106,5,1,"[2, 4, 7, 8]"
300,7,1,"[1, 2, 7]"
479,11,0,"[2, 5, 7]"
494,17,1,"[2, 5, 7]"
324,7,0,"[1, 2, 7]"
376,11,0,"[2, 5, 7]"
34,5,0,"[2, 4, 7, 8]"
313,17,1,"[2, 5, 7]"
49,14,0,"[2, 7]"
450,3,0,"[4, 7]"
65,19,0,"[1, 2, 3, 5, 7]"
216,13,1,"[2, 4, 5, 7]"
254,13,1,"[2, 4, 5, 7]"
363,1,1,"[4, 6, 7]"
10,14,0,"[2, 7]"
435,6,0,[7]
529,18,0,"[2, 5, 6, 7]"
185,16,1,"[2, 7]"
182,10,0,"[2, 5, 7, 8]"
525,2,0,"[4, 7]"
357,7,1,"[1, 2, 7]"
115,3,0,"[4, 7]"
414,15,0,"[1, 7]"
246,12,0,"[7, 8]"
478,2,1,"[4, 7]"
365,10,0,"[2, 5, 7, 8]"
122,14,0,"[2, 7]"
536,2,1,"[4, 7]"
24,9,0,[2]
174,8,1,[7]
389,20,1,"[2, 3, 5, 7]"
423,12,0,"[7, 8]"
374,13,1,"[2, 4, 5, 7]"
399,11,0,"[2, 5, 7]"
460,6,1,[7]
22,14,1,"[2, 7]"
295,3,1,"[4, 7]"
25,8,1,[7]
283,5,0,"[2, 4, 7, 8]"
48,7,0,"[1, 2, 7]"
402,14,1,"[2, 7]"
147,19,1,"[1, 2, 3, 5, 7]"
366,1,1,"[4, 6, 7]"
301,12,1,"[7, 8]"
110,3,1,"[4, 7]"
503,19,0,"[1, 2, 3, 5, 7]"
196,2,1,"[4, 7]"
317,5,0,"[2, 4, 7, 8]"
217,10,0,"[2, 5, 7, 8]"
348,16,1,"[2, 7]"
318,18,1,"[2, 5, 6, 7]"
153,7,1,"[1, 2, 7]"
255,6,0,[7]
14,14,0,"[2, 7]"
207,18,1,"[2, 5, 6, 7]"
297,2,0,"[4, 7]"
249,15,0,"[1, 7]"
416,15,0,"[1, 7]"
400,20,1,"[2, 3, 5, 7]"
323,19,1,"[1, 2, 3, 5, 7]"
149,6,1,[7]
491,10,0,"[2, 5, 7, 8]"
154,3,1,"[4, 7]"
292,17,0,"[2, 5, 7]"
346,12,1,"[7, 8]"
242,7,1,"[1, 2, 7]"
6,10,0,"[2, 5, 7, 8]"
126,11,1,"[2, 5, 7]"
181,13,0,"[2, 4, 5, 7]"
275,9,1,[2]
343,16,0,"[2, 7]"
69,19,0,"[1, 2, 3, 5, 7]"
519,18,0,"[2, 5, 6, 7]"
272,15,0,"[1, 7]"
142,11,1,"[2, 5, 7]"
92,16,1,"[2, 7]"
534,12,0,"[7, 8]"
449,9,0,[2]
247,6,1,[7]
202,18,0,"[2, 5, 6, 7]"
57,14,1,"[2, 7]"
5,2,0,"[4, 7]"
470,13,0,"[2, 4, 5, 7]"
261,8,0,[7]
360,4,0,"[2, 3, 5, 7]"
360,19,0,"[1, 2, 3, 5, 7]"
318,20,0,"[2, 3, 5, 7]"
437,3,0,"[4, 7]"
518,11,1,"[2, 5, 7]"
488,20,0,"[2, 3, 5, 7]"
259,2,1,"[4, 7]"
403,13,1,"[2, 4, 5, 7]"
201,6,1,[7]
472,12,1,"[7, 8]"
309,4,0,"[2, 3, 5, 7]"
83,14,0,"[2, 7]"
170,18,0,"[2, 5, 6, 7]"
510,15,0,"[1, 7]"
401,3,1,"[4, 7]"
258,4,1,"[2, 3, 5, 7]"
137,7,0,"[1, 2, 7]"
297,15,0,"[1, 7]"
111,3,0,"[4, 7]"
284,7,1,"[1, 2, 7]"
127,4,1,"[2, 3, 5, 7]"
282,4,1,"[2, 3, 5, 7]"
323,7,1,"[1, 2, 7]"
53,20,0,"[2, 3, 5, 7]"
389,1,1,"[4, 6, 7]"
467,7,0,"[1, 2, 7]"
23,12,1,"[7, 8]"
351,16,1,"[2, 7]"
431,16,1,"[2, 7]"
78,16,1,"[2, 7]"
199,13,1,"[2, 4, 5, 7]"
290,15,1,"[1, 7]"
430,7,0,"[1, 2, 7]"
181,9,0,[2]
60,4,0,"[2, 3, 5, 7]"
467,10,0,"[2, 5, 7, 8]"
265,20,0,"[2, 3, 5, 7]"
73,12,0,"[7, 8]"
264,4,0,"[2, 3, 5, 7]"
519,1,0,"[4, 6, 7]"
273,6,1,[7]
378,19,0,"[1, 2, 3, 5, 7]"
513,5,1,"[2, 4, 7, 8]"
390,11,0,"[2, 5, 7]"
205,14,1,"[2, 7]"
370,12,1,"[7, 8]"
323,5,1,"[2, 4, 7, 8]"
37,6,0,[7]
186,17,1,"[2, 5, 7]"
106,20,0,"[2, 3, 5, 7]"
358,6,1,[7]
14,11,0,"[2, 5, 7]"
327,6,0,[7]
82,16,1,"[2, 7]"
90,13,1,"[2, 4, 5, 7]"
478,4,1,"[2, 3, 5, 7]"
397,7,0,"[1, 2, 7]"
344,7,1,"[1, 2, 7]"
494,14,0,"[2, 7]"
395,2,0,"[4, 7]"
24,17,1,"[2, 5, 7]"
36,15,1,"[1, 7]"
171,13,0,"[2, 4, 5, 7]"
509,12,0,"[7, 8]"
381,3,1,"[4, 7]"
462,1,0,"[4, 6, 7]"
276,18,0,"[2, 5, 6, 7]"
10,15,0,"[1, 7]"
75,11,0,"[2, 5, 7]"
266,20,1,"[2, 3, 5, 7]"
193,6,1,[7]
205,5,0,"[2, 4, 7, 8]"
449,14,0,"[2, 7]"
392,16,1,"[2, 7]"
152,3,1,"[4, 7]"
386,19,0,"[1, 2, 3, 5, 7]"
480,19,0,"[1, 2, 3, 5, 7]"
190,12,1,"[7, 8]"
402,5,1,"[2, 4, 7, 8]"
99,3,1,"[4, 7]"
119,19,1,"[1, 2, 3, 5, 7]"
328,7,0,"[1, 2, 7]"
124,19,1,"[1, 2, 3, 5, 7]"
403,12,1,"[7, 8]"
346,11,1,"[2, 5, 7]"
471,6,1,[7]
414,3,0,"[4, 7]"
201,1,1,"[4, 6, 7]"
269,13,1,"[2, 4, 5, 7]"
115,1,1,"[4, 6, 7]"
271,5,1,"[2, 4, 7, 8]"
244,10,0,"[2, 5, 7, 8]"
135,8,1,[7]
311,17,0,"[2, 5, 7]"
324,3,1,"[4, 7]"
256,11,1,"[2, 5, 7]"
443,6,1,[7]
402,6,1,[7]
202,13,1,"[2, 4, 5, 7]"
98,4,0,"[2, 3, 5, 7]"
350,10,0,"[2, 5, 7, 8]"
282,11,1,"[2, 5, 7]"
10,8,1,[7]
448,7,1,"[1, 2, 7]"
436,11,0,"[2, 5, 7]"
133,15,1,"[1, 7]"
28,4,0,"[2, 3, 5, 7]"
216,19,1,"[1, 2, 3, 5, 7]"
118,2,0,"[4, 7]"
412,18,0,"[2, 5, 6, 7]"
512,19,0,"[1, 2, 3, 5, 7]"
408,11,0,"[2, 5, 7]"
306,17,1,"[2, 5, 7]"
470,10,1,"[2, 5, 7, 8]"
518,1,1,"[4, 6, 7]"
23,4,1,"[2, 3, 5, 7]"
79,11,1,"[2, 5, 7]"
66,11,1,"[2, 5, 7]"
187,12,0,"[7, 8]"
294,14,1,"[2, 7]"
297,5,0,"[2, 4, 7, 8]"
50,7,1,"[1, 2, 7]"
396,20,1,"[2, 3, 5, 7]"
477,10,0,"[2, 5, 7, 8]"
397,2,0,"[4, 7]"
443,17,1,"[2, 5, 7]"
63,10,0,"[2, 5, 7, 8]"
126,16,1,"[2, 7]"
482,3,0,"[4, 7]"
431,5,1,"[2, 4, 7, 8]"
130,17,1,"[2, 5, 7]"
417,4,0,"[2, 3, 5, 7]"
101,4,0,"[2, 3, 5, 7]"
434,2,1,"[4, 7]"
111,9,0,[2]
204,16,1,"[2, 7]"
298,10,0,"[2, 5, 7, 8]"
502,9,1,[2]
259,16,0,"[2, 7]"
65,9,1,[2]
523,1,0,"[4, 6, 7]"
424,1,0,"[4, 6, 7]"
376,15,1,"[1, 7]"
514,14,1,"[2, 7]"
317,7,0,"[1, 2, 7]"
223,19,1,"[1, 2, 3, 5, 7]"
28,16,0,"[2, 7]"
109,16,1,"[2, 7]"
1,11,1,"[2, 5, 7]"
151,17,0,"[2, 5, 7]"
173,4,1,"[2, 3, 5, 7]"
29,18,0,"[2, 5, 6, 7]"
218,4,1,"[2, 3, 5, 7]"
103,14,1,"[2, 7]"
484,14,1,"[2, 7]"
338,13,0,"[2, 4, 5, 7]"
15,6,1,[7]
464,15,1,"[1, 7]"
114,2,0,"[4, 7]"
413,4,0,"[2, 3, 5, 7]"
53,19,0,"[1, 2, 3, 5, 7]"
326,5,0,"[2, 4, 7, 8]"
334,12,0,"[7, 8]"
21,11,1,"[2, 5, 7]"
304,6,1,[7]
40,18,0,"[2, 5, 6, 7]"
343,8,1,[7]
71,15,0,"[1, 7]"
223,9,1,[2]
484,6,1,[7]
133,18,0,"[2, 5, 6, 7]"
39,6,1,[7]
513,12,1,"[7, 8]"
497,5,0,"[2, 4, 7, 8]"
82,6,1,[7]
405,8,1,[7]
224,4,0,"[2, 3, 5, 7]"
27,6,1,[7]
316,4,0,"[2, 3, 5, 7]"
197,2,1,"[4, 7]"
225,8,1,[7]
333,10,0,"[2, 5, 7, 8]"
253,18,0,"[2, 5, 6, 7]"
459,8,1,[7]
143,19,0,"[1, 2, 3, 5, 7]"
411,20,0,"[2, 3, 5, 7]"
309,2,0,"[4, 7]"
95,20,1,"[2, 3, 5, 7]"
490,18,0,"[2, 5, 6, 7]"
280,2,1,"[4, 7]"
220,15,0,"[1, 7]"
275,15,1,"[1, 7]"
150,10,1,"[2, 5, 7, 8]"
523,16,1,"[2, 7]"
109,4,0,"[2, 3, 5, 7]"
136,19,1,"[1, 2, 3, 5, 7]"
137,11,1,"[2, 5, 7]"
254,17,1,"[2, 5, 7]"
199,12,1,"[7, 8]"
274,12,0,"[7, 8]"
356,12,1,"[7, 8]"
400,2,1,"[4, 7]"
302,7,1,"[1, 2, 7]"
410,6,1,[7]
447,2,1,"[4, 7]"
140,19,1,"[1, 2, 3, 5, 7]"
40,11,0,"[2, 5, 7]"
453,16,1,"[2, 7]"
32,4,1,"[2, 3, 5, 7]"
203,13,0,"[2, 4, 5, 7]"
184,13,1,"[2, 4, 5, 7]"
334,19,0,"[1, 2, 3, 5, 7]"
34,3,0,"[4, 7]"
80,20,1,"[2, 3, 5, 7]"
157,2,1,"[4, 7]"
336,9,1,[2]
326,15,0,"[1, 7]"
140,15,1,"[1, 7]"
247,8,1,[7]
284,10,1,"[2, 5, 7, 8]"
1,18,1,"[2, 5, 6, 7]"
131,11,0,"[2, 5, 7]"
97,14,1,"[2, 7]"
363,10,0,"[2, 5, 7, 8]"
75,6,1,[7]
104,4,1,"[2, 3, 5, 7]"
326,6,1,[7]
380,20,0,"[2, 3, 5, 7]"
97,15,0,"[1, 7]"
461,7,1,"[1, 2, 7]"
285,14,1,"[2, 7]"
94,3,1,"[4, 7]"
27,17,0,"[2, 5, 7]"
16,17,0,"[2, 5, 7]"
4,17,0,"[2, 5, 7]"
421,15,0,"[1, 7]"
122,4,0,"[2, 3, 5, 7]"
182,9,1,[2]
77,4,0,"[2, 3, 5, 7]"
379,1,1,"[4, 6, 7]"
267,9,1,[2]
2,17,1,"[2, 5, 7]"
462,8,0,[7]
476,4,1,"[2, 3, 5, 7]"
426,17,0,"[2, 5, 7]"
82,12,0,"[7, 8]"
298,1,0,"[4, 6, 7]"
423,6,0,[7]
505,16,0,"[2, 7]"
127,17,1,"[2, 5, 7]"
359,15,1,"[1, 7]"
223,11,1,"[2, 5, 7]"
134,15,0,"[1, 7]"
68,10,0,"[2, 5, 7, 8]"
35,6,1,[7]
143,7,0,"[1, 2, 7]"
452,12,1,"[7, 8]"
454,8,1,[7]
48,12,1,"[7, 8]"
1,2,0,"[4, 7]"
125,14,1,"[2, 7]"
305,6,1,[7]
371,9,1,[2]
139,16,0,"[2, 7]"
222,14,1,"[2, 7]"
351,9,1,[2]
443,16,1,"[2, 7]"
16,5,0,"[2, 4, 7, 8]"
493,5,0,"[2, 4, 7, 8]"
430,8,1,[7]
481,11,1,"[2, 5, 7]"
300,5,1,"[2, 4, 7, 8]"
125,9,0,[2]
240,8,1,[7]
11,17,0,"[2, 5, 7]"
370,20,1,"[2, 3, 5, 7]"
417,9,0,[2]
184,5,1,"[2, 4, 7, 8]"
165,6,0,[7]
281,17,1,"[2, 5, 7]"
485,4,0,"[2, 3, 5, 7]"
327,7,0,"[1, 2, 7]"
371,2,0,"[4, 7]"
204,12,1,"[7, 8]"
198,19,1,"[1, 2, 3, 5, 7]"
510,2,0,"[4, 7]"
476,10,1,"[2, 5, 7, 8]"
504,7,0,"[1, 2, 7]"
40,12,1,"[7, 8]"
60,9,0,[2]
140,11,0,"[2, 5, 7]"
375,16,1,"[2, 7]"
261,3,0,"[4, 7]"
265,1,0,"[4, 6, 7]"
269,2,1,"[4, 7]"
42,17,1,"[2, 5, 7]"
191,7,1,"[1, 2, 7]"
342,13,0,"[2, 4, 5, 7]"
152,12,1,"[7, 8]"
485,11,0,"[2, 5, 7]"
404,20,0,"[2, 3, 5, 7]"
80,6,1,[7]
185,20,1,"[2, 3, 5, 7]"
313,20,0,"[2, 3, 5, 7]"
427,6,1,[7]
515,8,1,[7]
134,5,0,"[2, 4, 7, 8]"
54,14,1,"[2, 7]"
154,14,1,"[2, 7]"
480,20,1,"[2, 3, 5, 7]"
213,8,1,[7]
386,1,1,"[4, 6, 7]"
98,5,0,"[2, 4, 7, 8]"
408,4,1,"[2, 3, 5, 7]"
455,12,0,"[7, 8]"
292,15,0,"[1, 7]"
221,2,0,"[4, 7]"
534,4,0,"[2, 3, 5, 7]"
258,17,1,"[2, 5, 7]"
523,2,0,"[4, 7]"
324,6,1,[7]
324,15,1,"[1, 7]"
4,15,0,"[1, 7]"
74,3,1,"[4, 7]"
450,4,0,"[2, 3, 5, 7]"
506,2,0,"[4, 7]"
286,13,0,"[2, 4, 5, 7]"
279,6,1,[7]
519,13,0,"[2, 4, 5, 7]"
249,13,0,"[2, 4, 5, 7]"
488,16,1,"[2, 7]"
493,8,0,[7]
17,17,0,"[2, 5, 7]"
270,8,1,[7]
451,3,0,"[4, 7]"
349,5,0,"[2, 4, 7, 8]"
333,17,0,"[2, 5, 7]"
264,2,0,"[4, 7]"
18,11,0,"[2, 5, 7]"
330,18,0,"[2, 5, 6, 7]"
11,18,1,"[2, 5, 6, 7]"
43,10,1,"[2, 5, 7, 8]"
252,16,1,"[2, 7]"
212,17,0,"[2, 5, 7]"
403,2,1,"[4, 7]"
524,10,0,"[2, 5, 7, 8]"
265,13,0,"[2, 4, 5, 7]"
442,18,0,"[2, 5, 6, 7]"
78,5,0,"[2, 4, 7, 8]"
206,3,0,"[4, 7]"
327,16,0,"[2, 7]"
149,20,1,"[2, 3, 5, 7]"
243,15,0,"[1, 7]"
192,9,1,[2]
227,9,0,[2]
214,12,1,"[7, 8]"
473,7,0,"[1, 2, 7]"
7,4,0,"[2, 3, 5, 7]"
401,7,1,"[1, 2, 7]"
150,2,1,"[4, 7]"
329,2,1,"[4, 7]"
50,19,1,"[1, 2, 3, 5, 7]"
415,3,0,"[4, 7]"
114,12,1,"[7, 8]"
34,10,1,"[2, 5, 7, 8]"
227,5,0,"[2, 4, 7, 8]"
25,6,1,[7]
194,10,0,"[2, 5, 7, 8]"
180,20,1,"[2, 3, 5, 7]"
250,4,0,"[2, 3, 5, 7]"
226,19,0,"[1, 2, 3, 5, 7]"
284,13,1,"[2, 4, 5, 7]"
307,8,0,[7]
296,14,0,"[2, 7]"
253,12,0,"[7, 8]"
131,16,1,"[2, 7]"
16,13,0,"[2, 4, 5, 7]"
104,3,1,"[4, 7]"
271,11,0,"[2, 5, 7]"
341,8,1,[7]
341,19,1,"[1, 2, 3, 5, 7]"
491,17,0,"[2, 5, 7]"
488,1,0,"[4, 6, 7]"
67,6,1,[7]
396,12,1,"[7, 8]"
171,2,0,"[4, 7]"
146,1,0,"[4, 6, 7]"
226,8,1,[7]
85,9,1,[2]
179,4,1,"[2, 3, 5, 7]"
234,12,1,"[7, 8]"
430,3,0,"[4, 7]"
488,8,1,[7]
129,2,0,"[4, 7]"
424,6,1,[7]
356,10,0,"[2, 5, 7, 8]"
530,13,0,"[2, 4, 5, 7]"
418,5,0,"[2, 4, 7, 8]"
267,17,1,"[2, 5, 7]"
491,2,0,"[4, 7]"
518,17,0,"[2, 5, 7]"
335,8,1,[7]
289,3,0,"[4, 7]"
480,16,1,"[2, 7]"
382,16,1,"[2, 7]"
386,3,1,"[4, 7]"
473,5,1,"[2, 4, 7, 8]"
413,12,1,"[7, 8]"
362,1,1,"[4, 6, 7]"
31,15,1,"[1, 7]"
99,5,1,"[2, 4, 7, 8]"
71,9,1,[2]
205,10,0,"[2, 5, 7, 8]"
186,18,1,"[2, 5, 6, 7]"
128,9,1,[2]
518,2,1,"[4, 7]"
3,15,1,"[1, 7]"
187,7,0,"[1, 2, 7]"
109,1,1,"[4, 6, 7]"
133,6,1,[7]
127,6,1,[7]
189,10,1,"[2, 5, 7, 8]"
193,18,1,"[2, 5, 6, 7]"
193,20,1,"[2, 3, 5, 7]"
403,5,1,"[2, 4, 7, 8]"
188,20,0,"[2, 3, 5, 7]"
495,20,0,"[2, 3, 5, 7]"
520,11,1,"[2, 5, 7]"
36,11,0,"[2, 5, 7]"
274,11,0,"[2, 5, 7]"
226,9,0,[2]
481,14,1,"[2, 7]"
307,9,0,[2]
491,20,0,"[2, 3, 5, 7]"
376,20,1,"[2, 3, 5, 7]"
423,19,0,"[1, 2, 3, 5, 7]"
102,3,1,"[4, 7]"
157,10,1,"[2, 5, 7, 8]"
130,20,1,"[2, 3, 5, 7]"
282,8,1,[7]
458,15,1,"[1, 7]"
215,15,0,"[1, 7]"
303,19,0,"[1, 2, 3, 5, 7]"
304,11,0,"[2, 5, 7]"
220,2,1,"[4, 7]"
322,8,1,[7]
72,19,0,"[1, 2, 3, 5, 7]"
482,11,0,"[2, 5, 7]"
245,16,1,"[2, 7]"
420,8,1,[7]
100,9,0,[2]
137,19,0,"[1, 2, 3, 5, 7]"
163,8,1,[7]
309,1,0,"[4, 6, 7]"
62,14,0,"[2, 7]"
259,9,0,[2]
504,14,1,"[2, 7]"
439,12,1,"[7, 8]"
357,10,0,"[2, 5, 7, 8]"
72,20,0,"[2, 3, 5, 7]"
85,19,0,"[1, 2, 3, 5, 7]"
297,18,0,"[2, 5, 6, 7]"
309,17,0,"[2, 5, 7]"
248,19,0,"[1, 2, 3, 5, 7]"
131,6,1,[7]
85,1,1,"[4, 6, 7]"
74,16,1,"[2, 7]"
310,13,0,"[2, 4, 5, 7]"
131,8,0,[7]
255,9,1,[2]
410,1,1,"[4, 6, 7]"
490,16,1,"[2, 7]"
163,7,1,"[1, 2, 7]"
47,9,1,[2]
253,16,0,"[2, 7]"
224,10,0,"[2, 5, 7, 8]"
79,12,1,"[7, 8]"
525,13,0,"[2, 4, 5, 7]"
366,4,0,"[2, 3, 5, 7]"
313,11,1,"[2, 5, 7]"
352,11,0,"[2, 5, 7]"
261,1,0,"[4, 6, 7]"
440,2,1,"[4, 7]"
173,11,1,"[2, 5, 7]"
304,13,0,"[2, 4, 5, 7]"
146,15,1,"[1, 7]"
501,14,1,"[2, 7]"
474,4,0,"[2, 3, 5, 7]"
125,13,1,"[2, 4, 5, 7]"
456,6,1,[7]
415,16,0,"[2, 7]"
125,2,1,"[4, 7]"
471,13,0,"[2, 4, 5, 7]"
350,11,1,"[2, 5, 7]"
256,18,1,"[2, 5, 6, 7]"
126,9,0,[2]
340,18,1,"[2, 5, 6, 7]"
340,19,1,"[1, 2, 3, 5, 7]"
187,16,0,"[2, 7]"
355,5,0,"[2, 4, 7, 8]"
423,20,0,"[2, 3, 5, 7]"
523,4,0,"[2, 3, 5, 7]"
129,18,0,"[2, 5, 6, 7]"
163,14,1,"[2, 7]"
28,20,0,"[2, 3, 5, 7]"
115,6,1,[7]
111,12,1,"[7, 8]"
107,16,0,"[2, 7]"
494,13,0,"[2, 4, 5, 7]"
52,4,0,"[2, 3, 5, 7]"
106,10,0,"[2, 5, 7, 8]"
123,5,0,"[2, 4, 7, 8]"
532,1,0,"[4, 6, 7]"
304,4,0,"[2, 3, 5, 7]"
407,9,1,[2]
499,3,0,"[4, 7]"
313,7,0,"[1, 2, 7]"
412,11,0,"[2, 5, 7]"
141,10,0,"[2, 5, 7, 8]"
135,13,0,"[2, 4, 5, 7]"
224,12,0,"[7, 8]"
534,14,0,"[2, 7]"
113,19,0,"[1, 2, 3, 5, 7]"
242,10,0,"[2, 5, 7, 8]"
330,6,1,[7]
60,18,1,"[2, 5, 6, 7]"
397,17,0,"[2, 5, 7]"
38,2,1,"[4, 7]"
142,15,1,"[1, 7]"
130,1,1,"[4, 6, 7]"
486,6,1,[7]
515,11,0,"[2, 5, 7]"
517,15,0,"[1, 7]"
489,3,1,"[4, 7]"
338,12,1,"[7, 8]"
70,1,0,"[4, 6, 7]"
372,3,0,"[4, 7]"
243,11,1,"[2, 5, 7]"
534,19,0,"[1, 2, 3, 5, 7]"
251,6,0,[7]
352,12,1,"[7, 8]"
12,3,1,"[4, 7]"
401,15,1,"[1, 7]"
422,20,0,"[2, 3, 5, 7]"
220,8,1,[7]
211,15,0,"[1, 7]"
29,5,0,"[2, 4, 7, 8]"
480,3,1,"[4, 7]"
27,3,0,"[4, 7]"
208,13,0,"[2, 4, 5, 7]"
314,15,0,"[1, 7]"
217,20,0,"[2, 3, 5, 7]"
304,15,0,"[1, 7]"
499,12,0,"[7, 8]"
255,3,0,"[4, 7]"
322,17,1,"[2, 5, 7]"
386,18,0,"[2, 5, 6, 7]"
354,18,1,"[2, 5, 6, 7]"
411,16,1,"[2, 7]"
212,19,1,"[1, 2, 3, 5, 7]"
168,7,1,"[1, 2, 7]"
140,18,1,"[2, 5, 6, 7]"
508,5,0,"[2, 4, 7, 8]"
225,12,1,"[7, 8]"
458,19,1,"[1, 2, 3, 5, 7]"
43,4,1,"[2, 3, 5, 7]"
63,2,1,"[4, 7]"
420,3,0,"[4, 7]"
